"tahun","bulan","PACKAGE_NAME","LIST_TEST","PAY","jumlah_pembelian"
"2022","03",Umum,"APTT, Fibrinogen, D-dimer, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, PT Dan INR, Agregasi Trombosit",2640000.0,1
"2022","03",Umum,"Antigen SARS-CoV-2 , Widal",355000.0,1
"2022","03",Umum,"Hematologi Lengkap, Ureum, Elektrolit Serum (Na-K-Cl), Kreatinin",720000.0,1
"2022","03",Umum,"Asam Urat, Glukosa Darah Puasa",120000.0,1
"2022","03",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, HbA1C",625000.0,1
"2022","03",Umum,Atopy Alergi,2050000.0,1
"2022","03",Umum,Kolesterol Total,65000.0,1
"2022","03",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, ACA IgM, Anti Toxoplasma IgM, Anti Rubella IgM, Anti HSV 2 IgM, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",2985000.0,1
"2022","03",Umum,"D-dimer, PCR SARS CoV-2 - Reguler",1055000.0,1
"2022","03",Garuda Indonesia,Antigen SARS-CoV-2 ,45000.0,1
"2022","03",Umum,Urine Lengkap ,93000.0,1
"2022","03",Umum,"Free T4 (FT4), TSHs",840000.0,1
"2022","03",Semarak Pemeriksaan USG,USG Mamae/Payudara,250000.0,1
"2022","03",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",600000.0,1
"2022","03",Umum,HbA1C,210000.0,1
"2022","03",Umum,Urine Lengkap ,130000.0,1
"2022","03",Umum,"Hematologi Lengkap, TSHs, Tiroglobulin (H TG)",1250000.0,1
"2022","03",Umum,"Hematologi Lengkap, Widal",405000.0,1
"2022","03",Umum,"Golongan Darah, PCR SARS CoV-2 - Reguler",365000.0,1
"2022","03",Umum,"Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",305000.0,1
"2022","03",Umum,"Hematologi Rutin, Urine Lengkap , Antigen SARS Cov-19 Nasal",345000.0,1
"2022","03",Umum,Vitamin D 25 OH,440000.0,1
"2022","03",Umum,"Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Protrombine Time (PT), APTT",900000.0,1
"2022","03",Umum,Antigen SARS-CoV-2 ,50000.0,1
"2022","03",Semarak Pemeriksaan USG,USG ABDOMEN,250000.0,1
"2022","03",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Antigen SARS-CoV-2 , Kreatinin",725000.0,1
"2022","03",Umum,Asam Urat,120000.0,1
"2022","03",Umum,"Ureum, Elektrolit Serum (Na-K-Cl), PCR SARS CoV-2 - Reguler, Kreatinin",850000.0,1
"2022","03",Umum,Audiometri,112500.0,1
"2022","03",Umum,Kultur Urine,690000.0,1
"2022","03",Umum,"Kolesterol Total, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",155000.0,1
"2022","03",Umum,"Hematologi Lengkap, Widal, Dengue NS 1 Ag",935000.0,1
"2022","03",Umum,"Hematologi Rutin, SGOT, SGPT, Glukosa Darah Puasa",305000.0,1
"2022","03",Umum,"Vitamin D 25 OH, Urine Lengkap ",540000.0,1
"2022","03",Umum,Faeces Lengkap,140000.0,1
"2022","03",Umum,Ferritin,365000.0,1
"2022","03",Umum,"Hematologi Lengkap, SGOT, SGPT, Ureum, Glukosa Darah Puasa, HbA1C, Kalsium Ion, Natrium (Na), Kalium (K), Klorida (Cl), CRP Kuantitatif, Kreatinin",1895000.0,1
"2022","03",Umum,"Hematologi Lengkap, Ureum, Glukosa Darah Sewaktu, Kreatinin",330000.0,1
"2022","03",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg Rapid",315000.0,1
"2022","03",Umum,"Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",265000.0,1
"2022","03",Umum,HBsAg Kuanti,588000.0,1
"2022","03",Umum,CD 4,280000.0,1
"2022","03",Umum,"Hematologi Rutin, Anti S. Typhi IgM (Tubex)",555000.0,1
"2022","04",Umum,Antigen SARS-CoV-2 ,95000.0,712
"2022","04",Umum,PCR SARS CoV-2 - Reguler,275000.0,474
"2022","04",Umum,Antigen SARS Cov-19 Nasal,125000.0,68
"2022","04",Umum,Hematologi Rutin,120000.0,17
"2022","04",Umum,PCR SARS CoV-2 (CITO 1),575000.0,17
"2022","04",Umum,Antigen SARS-CoV-2 ,45000.0,6
"2022","04",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,5
"2022","04",Umum,"Hematologi Rutin, Widal",380000.0,5
"2022","04",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",490000.0,4
"2022","04",Umum,SCREENING NARKOBA,250000.0,4
"2022","04",Umum,Golongan Darah,90000.0,3
"2022","04",Umum,PCR SARS CoV-2 - Reguler,210000.0,3
"2022","04",Umum,Hematologi Lengkap,145000.0,3
"2022","04",Umum,HbA1C,210000.0,2
"2022","04",Semarak Pemeriksaan USG,USG ABDOMEN,250000.0,2
"2022","04",Umum,Urine Lengkap ,100000.0,2
"2022","04",Umum,"Ureum, Kreatinin",140000.0,2
"2022","04",Promo April 10%,"Hematologi Lengkap, SGOT, SGPT",256500.0,2
"2022","04",Promo April 10%,"Hematologi Lengkap, Widal",364500.0,2
"2022","04",Umum,Kolesterol Total,120000.0,2
"2022","04",Umum,Glukosa Darah Puasa,45000.0,1
"2022","04",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, Urine Lengkap ",290000.0,1
"2022","04",Umum,"Hematologi Rutin, SGOT, SGPT, Gamma GT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek, Ureum, CEA, Urine Lengkap , Kreatinin",1435000.0,1
"2022","04",Umum,Glukosa Darah 2 Jam PP,45000.0,1
"2022","04",Promo April,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",539000.0,1
"2022","04",Umum,"Hematologi Lengkap, Antigen SARS-CoV-2 , Widal",500000.0,1
"2022","04",Umum,Anti S. Typhi IgM (Tubex),435000.0,1
"2022","04",Promo April 10%,"Hematologi Lengkap, SGPT, Kreatinin",256500.0,1
"2022","04",Umum,Glukosa Toleransi Test (GTT 2x),38000.0,1
"2022","04",Umum,"PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1
"2022","04",Umum,"Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",610000.0,1
"2022","04",Umum,"Glukosa Darah Sewaktu, Antigen SARS-CoV-2 ",140000.0,1
"2022","04",Promo April 10%,"Hematologi Lengkap, SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, Urine Lengkap , Kreatinin",513000.0,1
"2022","04",Promo April,"Hematologi Lengkap, Vitamin D 25 OH, Urine Lengkap ",479500.0,1
"2022","04",Promo April,Glukosa Darah 2 Jam PP,31500.0,1
"2022","04",Promo April 10%,Hematologi Lengkap,130500.0,1
"2022","04",Umum,"Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1
"2022","04",Umum,"Hematologi Rutin, Widal, Urine Lengkap ",480000.0,1
"2022","04",Umum,"Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1
"2022","04",Umum,"Hematologi Lengkap, Anti Dengue IgG - IgM, Anti S. Typhi IgM (Tubex), CRP Kuantitatif, PCR SARS CoV-2 - Reguler",1830000.0,1
"2022","04",Umum,"Hematologi Lengkap, Ureum, Kreatinin",285000.0,1
"2022","04",Promo April,Glukosa Darah Sewaktu,31500.0,1
"2022","04",Promo April,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa, HbA1C, Urine Lengkap ",563500.0,1
"2022","04",Umum,"Hematologi Rutin, SGOT, SGPT, Ureum, Kreatinin",400000.0,1
"2022","04",Umum,"SGOT, SGPT, Kolesterol Total",320000.0,1
"2022","04",Umum,"Hematologi Lengkap, Gambaran Darah Tepi, Ferritin, Vitamin D 25 OH, Total Protein, Albumin, Trigliserida, HbA1C, Anti HIV Rapid Kualiatif, HBsAg Rapid, TPHA, VDRL, Urine Lengkap ",2520000.0,1
"2022","04",Umum,"Serum Iron (S I), Total Iron Binding Capacity - TIBC",645000.0,1
"2022","04",Promo April,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Kreatinin",364000.0,1
"2022","04",Umum,"Anti Toxoplasma IgM, Aviditas Anti Toxoplasma IgG, VDRL",1185000.0,1
"2022","04",Promo April 10%,"Anti HIV Rapid Kualiatif, HBsAg Rapid",225000.0,1
"2022","04",Promo April 10%,Glukosa Darah Puasa,40500.0,1
"2022","04",Promo April 10%,"Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",81000.0,1
"2022","04",Umum,"Hematologi Rutin, Ferritin",485000.0,1
"2022","04",Umum,"Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), SARS-CoV2 Antibody (Kuantitatif)",540000.0,1
"2022","04",Promo April,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",245000.0,1
"2022","04",Umum,"Ferritin, Kultur Urine",1055000.0,1
"2022","04",Promo April 10%,"Asam Urat, Glukosa Darah Sewaktu",108000.0,1
"2022","04",Umum,Antigen SARS-CoV-2 ,47500.0,1
"2022","04",Promo April,Urine Lengkap ,70000.0,1
"2022","04",Promo April,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Urine Lengkap , Kreatinin",696500.0,1
"2022","04",Promo April 10%,Hematologi Rutin,108000.0,1
"2022","04",Umum,"Hematologi Lengkap, Urine Lengkap ",330000.0,1
"2022","04",Umum,"Urine Lengkap , Faeces Rutin, Darah Samar, Kultur Urine",1010000.0,1
"2022","04",Promo April,"Ureum, Urine Lengkap , Kreatinin",168000.0,1
"2022","04",Promo April,Hematologi Lengkap,101500.0,1
"2022","04",Umum,Glukosa Darah Sewaktu,45000.0,1
"2022","04",Umum,"Hematologi Rutin, SGOT, SGPT",260000.0,1
"2022","04",Umum,"Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1
"2022","04",Umum,Audiometri,150000.0,1
"2022","04",Umum,Glukosa Toleransi Test (GTT 2x),190000.0,1
"2022","04",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,1
"2022","04",Promo April,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",395500.0,1
"2022","04",Umum,"Hematologi Lengkap, Urine Lengkap ",245000.0,1
"2022","04",Promo April,"Hematologi Lengkap, Widal",283500.0,1
"2022","04",Umum,"Ureum, Kreatinin, Asam Urat, Urine Lengkap ",440000.0,1
"2022","04",Promo April,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",469000.0,1
"2022","04",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Super Cito",990000.0,1
"2022","04",Umum,"Kolesterol HDL, Kolesterol LDL Direk, Asam Urat",305000.0,1
"2022","04",Umum,Trigliserida,75000.0,1
"2022","04",Promo April,Kolesterol Total,45500.0,1
"2022","04",Umum,Antigen SARS Cov-19 Nasal,95000.0,1
"2022","04",Umum,"HBsAg, Anti HAV IgM, Anti HCV",1435000.0,1
"2022","04",Umum,"Hematologi Rutin, Kolesterol Total, Glukosa Darah Puasa",230000.0,1
"2022","04",Umum,"Hematologi Lengkap, Anti HIV Rapid Kualiatif, HBsAg Rapid, Anti HCV Rapid Kualitatif",520000.0,1
"2022","04",Promo April,"Hematologi Lengkap, Dengue NS 1 Ag",472500.0,1
"2022","04",Umum,"Anti HIV Rapid Kualiatif, HBsAg Rapid, TPHA, VDRL",625000.0,1
"2022","04",Umum,"Hematologi Lengkap, Ferritin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",905000.0,1
"2022","04",Umum,"Hematologi Rutin, Ferritin, Vitamin D 25 OH, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",1275000.0,1
"2022","04",Umum,"SGOT, SGPT, Kolesterol Total, Asam Urat",280000.0,1
"2022","04",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Kreatinin",485000.0,1
"2022","04",Promo April,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",441000.0,1
"2022","04",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",515000.0,1
"2022","04",Umum,FSH,530000.0,1
"2022","04",Umum,"Hematologi Rutin, Glukosa Darah Sewaktu, Urine Lengkap ",265000.0,1
"2022","04",Umum,"Hematologi Rutin, Anti S. Typhi IgM (Tubex)",555000.0,1
"2022","04",Umum,"Hematologi Lengkap, PCR SARS CoV-2 (CITO 1)",720000.0,1
"2022","04",Umum,Faeces Lengkap,120000.0,1
"2022","05",Umum,Antigen SARS-CoV-2 ,95000.0,692
"2022","05",Umum,PCR SARS CoV-2 - Reguler,275000.0,339
"2022","05",Umum,Antigen SARS Cov-19 Nasal,125000.0,24
"2022","05",Umum,PCR SARS CoV-2 (CITO 1),575000.0,23
"2022","05",Promo Paket Halal Bi Halal,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",212500.0,21
"2022","05",Umum,Hematologi Rutin,120000.0,10
"2022","05",Umum,Hematologi Lengkap,145000.0,10
"2022","05",Umum,"Anti HIV Rapid Kualiatif, HBsAg Rapid",250000.0,6
"2022","05",Umum,HbA1C,210000.0,5
"2022","05",Umum,PCR SARS CoV-2 - Super Cito,895000.0,5
"2022","05",Umum,Urine Lengkap ,100000.0,5
"2022","05",Umum,PCR SARS CoV-2 - Reguler,210000.0,4
"2022","05",Umum,Antigen SARS-CoV-2 ,45000.0,4
"2022","05",Umum,"Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,3
"2022","05",Umum,Glukosa Darah Sewaktu,45000.0,3
"2022","05",Umum,Antigen SARS-CoV-2 ,47500.0,3
"2022","05",Voucher Discount 50%,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",212500.0,2
"2022","05",Umum,Widal,260000.0,2
"2022","05",Umum,"Hematologi Rutin, Widal",380000.0,2
"2022","05",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,2
"2022","05",Semarak Pemeriksaan USG,USG Mamae/Payudara,250000.0,2
"2022","05",Follow Berkah Ramadhan Helix,"Hematologi Lengkap, SGOT, SGPT",199500.0,2
"2022","05",Umum,"Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",605000.0,2
"2022","05",Umum,Antigen SARS Cov-19 Nasal,95000.0,2
"2022","05",Umum,"Hematologi Lengkap, SGOT, SGPT",285000.0,2
"2022","05",Umum,SCREENING NARKOBA,250000.0,2
"2022","05",Umum,"Hematologi Rutin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",515000.0,1
"2022","05",Umum,"Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",230000.0,1
"2022","05",Umum,"Golongan Darah, PCR SARS CoV-2 - Reguler",365000.0,1
"2022","05",Umum,Anti HIV Rapid Kualiatif,250000.0,1
"2022","05",Umum,"Hematologi Rutin, Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",425000.0,1
"2022","05",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg",420000.0,1
"2022","05",Umum,"Hematologi Lengkap, Glukosa Darah Puasa, HbA1C",400000.0,1
"2022","05",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Urine Lengkap , Kreatinin",685000.0,1
"2022","05",Follow Berkah Ramadhan Helix,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",245000.0,1
"2022","05",Umum,Kultur Urine,690000.0,1
"2022","05",Umum,"Hematologi Rutin, Ferritin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",900000.0,1
"2022","05",Umum,Analisa Sperma,475000.0,1
"2022","05",Umum,"Hematologi Lengkap, Urine Lengkap ",245000.0,1
"2022","05",Umum,"Hematologi Lengkap, Ureum, Kreatinin",285000.0,1
"2022","05",Follow Berkah Ramadhan Helix,Golongan Darah,63000.0,1
"2022","05",Umum,Golongan Darah,90000.0,1
"2022","05",Umum,"SGOT, SGPT, Ureum, Kreatinin",280000.0,1
"2022","05",Umum,"Hematologi Rutin, Kolesterol Total, Glukosa Darah Sewaktu",230000.0,1
"2022","05",Umum,"Hematologi Lengkap, SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin",525000.0,1
"2022","05",Umum,"SGOT, SGPT, Total Protein, Albumin",350000.0,1
"2022","05",Umum,"Hematologi Lengkap, Kolesterol Total, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, SCREENING NARKOBA",755000.0,1
"2022","05",Semarak Pemeriksaan USG,USG ABDOMEN,250000.0,1
"2022","05",Umum,"Protrombine Time (PT), APTT",605000.0,1
"2022","05",Umum,"SGOT, SGPT",140000.0,1
"2022","05",Umum,"VDRL, Urine Lengkap ",245000.0,1
"2022","05",Umum,"Anti Toxoplasma IgG, Anti Toxoplasma IgM",815000.0,1
"2022","05",Umum,SARS-CoV2 Antibody (Kuantitatif),245000.0,1
"2022","05",Umum,Ferritin,365000.0,1
"2022","05",Umum,"Hematologi Rutin, Ureum, Kreatinin",260000.0,1
"2022","05",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Glukosa Darah Puasa, Kreatinin",695000.0,1
"2022","05",Umum,"Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1
"2022","05",Umum,"Glukosa Darah 2 Jam PP, HbA1C",255000.0,1
"2022","05",Umum,Hematologi Rutin,170000.0,1
"2022","05",Umum,"Hematologi Rutin, D-dimer, Kolesterol Total, Kolesterol HDL, Trigliserida",1130000.0,1
"2022","05",Follow Berkah Ramadhan Helix,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",343000.0,1
"2022","05",Umum,"Hematologi Rutin, HbA1C, Glukosa Toleransi Test (GTT 2x), Urine Lengkap ",620000.0,1
"2022","05",Umum,"Kolesterol Total, HbA1C",275000.0,1
"2022","05",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1
"2022","05",Umum,"Ureum, Asam Urat, Kreatinin",215000.0,1
"2022","05",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Glukosa Darah Puasa, Pro BNP, Kreatinin",1718500.0,1
"2022","05",Umum,"Hematologi Lengkap, SGPT, Kreatinin",285000.0,1
"2022","05",Umum,"Hematologi Rutin, Glukosa Toleransi Test (GTT 2x)",310000.0,1
"2022","05",Umum,"Hematologi Lengkap, SGOT, SGPT, Ureum, HbA1C, Kreatinin",635000.0,1
"2022","05",Umum,"Antigen SARS-CoV-2 , Anti HCV Rapid Kualitatif",220000.0,1
"2022","05",Umum,"Masa Perdarahan (BT), Masa Pembekuan (CT)",150000.0,1
"2022","05",Umum,"Ureum, Glukosa Darah Sewaktu, Kreatinin",185000.0,1
"2022","05",Umum,USG ABDOMEN,500000.0,1
"2022","05",Umum,"SGOT, SGPT, Glukosa Darah Sewaktu",185000.0,1
"2022","05",Umum,"Hematologi Lengkap, Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa, Urine Lengkap ",765000.0,1
"2022","05",Umum,"Hematologi Rutin, Golongan Darah, SGOT, SGPT, Gamma GT",480000.0,1
"2022","05",Umum,"Hematologi Lengkap, Golongan Darah, Ferritin, Glukosa Toleransi Test (GTT 1x), HBsAg Rapid, Urine Lengkap ",1035000.0,1
"2022","05",Umum,CA 125,880000.0,1
"2022","05",Umum,Anti HIV Rapid Kualiatif,125000.0,1
"2022","05",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",470000.0,1
"2022","05",Umum,"Hematologi Rutin, Widal, PCR SARS CoV-2 - Reguler",655000.0,1
"2022","06",Umum,Antigen SARS-CoV-2 ,95000.0,483
"2022","06",Umum,PCR SARS CoV-2 - Reguler,275000.0,269
"2022","06",Umum,PCR SARS CoV-2 (CITO 1),575000.0,34
"2022","06",Umum,Antigen SARS Cov-19 Nasal,125000.0,25
"2022","06",Umum,Hematologi Rutin,120000.0,12
"2022","06",Umum,"Hematologi Rutin, Widal",380000.0,8
"2022","06",Umum,Hematologi Lengkap,145000.0,7
"2022","06",Umum,Antigen SARS Cov-19 Nasal,95000.0,7
"2022","06",Umum,SCREENING NARKOBA,250000.0,6
"2022","06",Umum,Golongan Darah,90000.0,6
"2022","06",Umum,Urine Lengkap ,100000.0,5
"2022","06",Umum,"Hematologi Lengkap, Widal",405000.0,3
"2022","06",Umum,"Ureum, Kreatinin",140000.0,3
"2022","06",Umum Luar Pulau Jawa,PCR SARS CoV-2 - Reguler,275000.0,3
"2022","06",Umum Luar Pulau Jawa,Antigen SARS-CoV-2 ,95000.0,2
"2022","06",Umum,Glukosa Darah Puasa,45000.0,2
"2022","06",Umum,Elektrokardiogram,200000.0,2
"2022","06",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,2
"2022","06",Umum,Widal,260000.0,2
"2022","06",Umum,Anti HIV Rapid Kualiatif,125000.0,2
"2022","06",Umum,"SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin",380000.0,1
"2022","06",Umum,"Hematologi Rutin, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",210000.0,1
"2022","06",Umum,"Hematologi Rutin, Gambaran Darah Tepi, Antigen SARS-CoV-2 ",565000.0,1
"2022","06",Umum,USG ABDOMEN,500000.0,1
"2022","06",Umum,"Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1
"2022","06",Umum,"Hematologi Lengkap, Protrombine Time (PT), APTT, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HBsAg Rapid, Anti HCV Rapid Kualitatif",1090000.0,1
"2022","06",Umum,Ferritin,385000.0,1
"2022","06",Umum,"SGOT, SGPT, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",445000.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,1
"2022","06",Umum,"Kolesterol LDL Direk, Trigliserida, Glukosa Darah 2 Jam PP",260000.0,1
"2022","06",Umum,"Antigen SARS-CoV-2 , SCREENING NARKOBA",345000.0,1
"2022","06",Umum,Anti HIV Rapid Kualiatif,250000.0,1
"2022","06",Umum,TSH Neonatus,285500.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, HbA1C",580000.0,1
"2022","06",Umum,"Hematologi Lengkap, Protrombine Time (PT), APTT, Glukosa Darah Puasa",795000.0,1
"2022","06",Umum,"SGOT, SGPT, Albumin, Ureum, Kreatinin",385000.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Sewaktu",490000.0,1
"2022","06",Umum,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah 2 Jam PP, Kreatinin",915000.0,1
"2022","06",Pre Employee,Antigen SARS Cov-19 Nasal,95000.0,1
"2022","06",Umum,"Hematologi Rutin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, VDRL, Urine Lengkap ",660000.0,1
"2022","06",Umum,"Hematologi Lengkap, Vitamin D 25 OH, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",1000000.0,1
"2022","06",Umum,"SGOT, SGPT",140000.0,1
"2022","06",Umum,"Hematologi Rutin, SGOT, SGPT, Bilirubin Total, Ureum, Urine Lengkap , Kreatinin",590000.0,1
"2022","06",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, HBsAg Rapid",315000.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk",295000.0,1
"2022","06",Umum,"Ureum, Antigen SARS-CoV-2 , Kreatinin",235000.0,1
"2022","06",Umum,"Antigen SARS-CoV-2 , Anti HIV Rapid Kualiatif, Anti HCV Rapid Kualitatif",345000.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",445000.0,1
"2022","06",Umum,"Hematologi Rutin, Glukosa Darah Sewaktu",165000.0,1
"2022","06",Umum,"Kolesterol Total, Asam Urat",140000.0,1
"2022","06",Umum,"Kolesterol Total, Trigliserida, Asam Urat, Glukosa Darah Puasa",260000.0,1
"2022","06",Umum,"Anti Mullerian Hormon (AMH), LH, FSH, Estradiol",2575000.0,1
"2022","06",Umum,"Hematologi Lengkap, Urine Lengkap ",330000.0,1
"2022","06",Umum,"Ureum, Elektrolit Serum (Na-K-Cl), Kreatinin",575000.0,1
"2022","06",Umum,"Hematologi Lengkap, Ferritin, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Anti HCV Rapid Kualitatif",950000.0,1
"2022","06",Umum,"Hematologi Lengkap, Golongan Darah, Ferritin, Glukosa Toleransi Test (GTT 1x), Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",1160000.0,1
"2022","06",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",185000.0,1
"2022","06",Umum,"Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1
"2022","06",Umum,D-dimer,780000.0,1
"2022","06",Umum,"Hematologi Lengkap, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",690000.0,1
"2022","06",Umum,"Hematologi Lengkap, Urine Lengkap ",245000.0,1
"2022","06",Umum,"Urine Lengkap , Kultur Urine",790000.0,1
"2022","06",Umum,"Lp (a), LDH, Homosistein",1959500.0,1
"2022","06",Umum,"Hematologi Rutin, HbA1C, Urine Lengkap ",430000.0,1
"2022","06",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Tensi",370000.0,1
"2022","06",Umum,"Hematologi Lengkap, T4 (Total), TSHs",905000.0,1
